,x,z,spin_rate,release_velo,release_x,release_y,release_z,pfx_x,pfx_z,extension,ump,catcherid,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,pitch_type_CB,pitch_type_CH,pitch_type_CT,pitch_type_FF,pitch_type_SL
404,-9.082324502,24.62204516,2608.447059,96.34168092,-3.5,54.19,5.05,-6.59,9.7,6.309,28,6,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
405,2.1004123619999997,21.718617000000002,2465.717433,92.91845606,-3.42,54.77,5.53,-8.52,10.58,5.732,4,6,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
406,20.57917005,16.72792884,2285.510566,83.37128294,-3.5,54.09,4.87,1.93,1.27,6.4110000000000005,28,6,0,2,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
407,-9.693056691,18.97104798,2716.780222,80.3714486,-3.35,54.9,5.59,5.38,-3.37,5.596,6,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
408,3.5654909,17.77079376,2267.937041,86.75914250000001,-3.76,54.79,5.15,-1.04,1.78,5.707999999999999,46,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409,19.48937869,24.69535864,2402.30496,95.64650478,-3.43,54.77,5.39,-7.7,8.29,5.731,57,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
410,12.46714617,28.93012564,2288.4942739999997,94.94968207,-3.36,54.26,4.98,-5.31,6.75,6.237,7,6,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
411,-5.702315595,39.98659755,2489.3210649999996,94.11080825,-3.48,54.51,5.35,-9.75,7.11,5.992000000000001,13,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
412,-18.63674232,23.69882441,2669.973955,87.15227171,-3.64,54.11,5.11,1.65,0.64,6.388,28,6,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,17.36111006,29.99065133,2556.0299019999998,95.52835883,-3.51,54.75,5.08,-8.07,8.16,5.754,9,6,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
414,18.99768294,24.5750095,2589.683887,94.61843331,-3.54,54.29,5.01,-8.75,8.8,6.212000000000001,20,6,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
415,12.92413358,33.28774735,2450.912503,95.97098874,-3.29,54.23,5.34,-6.8,9.33,6.266,13,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
416,-5.195273041,26.17020747,2783.878964,79.8092205,-3.55,54.65,5.49,4.8,-4.54,5.85,51,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
417,-14.16229297,32.60266223,2448.24019,95.26061999,-3.7,54.33,4.92,-6.59,8.02,6.171,48,6,0,1,2,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
418,9.28760186,34.04445256,2505.310649,94.83306811,-3.53,54.62,5.3,-8.28,8.07,5.877000000000001,16,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
419,10.05783615,29.57970454,2385.957061,94.33812093,-3.32,54.73,5.41,-7.62,10.08,5.768,40,1,0,1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
420,13.16284556,18.51341269,2461.443514,93.22952689,-3.64,54.32,5.03,-10.33,8.0,6.178999999999999,48,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
421,-3.708808143,17.00256858,2418.336197,94.93051129,-3.29,54.49,5.63,-8.34,9.6,6.0120000000000005,33,1,0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422,6.418401242000001,21.22496781,2306.45358,84.25788687,-3.61,53.99,5.01,0.2,2.07,6.511,6,1,2,1,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
423,14.93964068,28.9207527,2422.572855,91.28065119,-3.56,54.62,5.23,-3.93,2.42,5.8839999999999995,37,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
424,-16.75433673,41.83344527,2559.284272,95.38884016,-3.38,54.35,5.34,-9.65,6.12,6.151,6,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
425,10.33228142,41.5200559,2562.021611,95.1317545,-3.54,54.61,5.39,-8.82,8.5,5.892,46,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
426,13.34346166,29.73632655,2438.784049,93.27715859,-3.57,54.79,5.34,-8.74,7.23,5.705,39,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
427,-9.323286737,6.261766084,1409.3040640000002,83.61984002,-3.47,53.3,5.06,-9.97,-0.14,7.202999999999999,13,1,1,1,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
428,14.35216036,22.99418063,2454.462079,94.41945329,-3.34,54.29,5.41,-8.66,8.43,6.21,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
429,11.36446923,7.848092143,2474.355035,86.72052386,-3.63,54.71,5.11,1.94,-0.28,5.794,33,6,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,18.75486238,30.69404636,2630.896915,95.15035117,-3.52,54.28,4.97,-7.17,8.02,6.22,14,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
431,-0.181148408,35.2828213,2367.8556940000003,87.78171012,-3.5,54.54,5.26,-0.75,4.79,5.961,40,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
432,6.37193266,32.85618833,2358.35209,86.96037852,-3.52,54.49,5.16,0.22,2.62,6.0089999999999995,48,6,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,12.91011757,17.85472354,2271.306876,84.87883187,-3.53,54.64,5.13,-0.57,2.26,5.857,9,6,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,-10.71775253,38.29095129,2540.357848,92.56009498,-3.33,54.34,5.55,-8.96,9.46,6.159,13,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
435,-6.669017769,47.97874009,2474.457096,94.56748927,-3.62,54.52,5.2,-5.55,6.99,5.983,39,6,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
436,3.850854126,20.60311763,2591.41715,94.15051766,-3.55,54.14,5.13,-10.31,7.09,6.355,56,6,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
437,12.65912621,10.19953662,2507.31832,90.32154408,-3.54,54.6,4.95,-1.52,4.66,5.902,14,1,0,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
438,-11.43304781,31.72882612,2671.8410710000003,78.82060481,-3.48,54.84,5.56,6.6,-3.38,5.662000000000001,39,6,0,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
439,-11.91782057,29.505276399999996,2269.59075,94.46927788,-3.29,54.59,5.67,-7.16,8.43,5.915,39,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
440,-21.33727084,31.82336151,2441.38433,94.4085896,-3.69,54.79,5.24,-7.01,8.44,5.709,16,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
441,-9.659929448,41.33961112,2397.548166,92.62765114,-3.48,54.63,5.49,-7.7,7.98,5.869,39,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
442,-11.86570497,2.463018623,1703.585779,84.59962175,-3.62,54.18,5.18,-10.27,1.0,6.318,56,6,1,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
443,18.55119827,17.44728842,2336.7927210000003,88.76071852,-3.46,54.43,5.03,-7.82,7.42,6.066,9,6,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
444,12.61347286,27.24102559,2545.7752379999997,97.03048434,-3.35,54.38,5.43,-8.11,8.19,6.121,42,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
445,-10.58431811,17.60648625,2425.5846239999996,95.56274768,-3.33,54.47,5.57,-9.37,8.76,6.031000000000001,37,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
446,-9.57608271,18.37211287,2983.950644,80.48884516,-3.42,54.6,5.3,7.93,-3.5,5.896,28,6,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
447,-13.18489143,20.93949359,2185.78441,84.95134435,-3.88,54.69,5.13,1.19,0.49,5.812,46,1,1,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,-0.587259055,19.11303833,2174.064865,93.0813712,-3.43,54.72,5.29,-6.51,6.91,5.778,33,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
449,-18.39515115,17.20584406,2582.589954,90.10002015,-3.84,54.46,4.95,-3.62,3.73,6.037000000000001,56,6,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
450,3.311866989,16.02217708,2381.032514,95.53145784,-3.42,54.53,5.42,-8.38,6.95,5.97,33,6,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
451,21.33438565,16.53560713,2569.24619,94.438139,-3.39,54.31,4.97,-9.76,7.32,6.189,20,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
452,15.6015951,19.26879621,2535.254038,95.25813204,-3.36,54.34,5.36,-7.28,8.71,6.162000000000001,32,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
453,-9.842626396,48.91437001,2480.108882,94.86009224,-3.53,54.85,5.43,-9.13,7.32,5.655,24,1,0,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
454,9.541262651,33.99435375,2593.615966,95.53084307,-3.57,54.62,4.98,-6.35,6.96,5.882999999999999,37,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
455,0.621541958,18.58948586,2422.185363,94.37357225,-3.53,54.55,5.26,-8.87,7.44,5.9479999999999995,48,6,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
456,9.020834445,36.55044509,2451.14465,95.42888806,-3.62,54.77,5.1,-9.12,7.44,5.727,37,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
457,12.78019726,13.23358173,2280.1387449999997,85.36075587,-3.65,54.66,5.09,1.27,1.63,5.836,4,6,0,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
458,-1.9814382659999998,24.23877371,2518.1475920000003,95.52931274,-3.75,54.62,4.99,-9.01,8.1,5.885,39,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
459,-19.871132100000004,11.30494476,1367.502579,84.51164514,-3.61,54.29,5.22,-8.27,-1.6,6.21,39,6,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
460,8.470430229,4.705755522,2571.605608,84.69771943,-3.41,54.33,5.21,0.86,0.93,6.172000000000001,42,1,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,19.31981652,24.29770656,2394.0207,92.80985688,-3.46,54.32,4.9,-2.01,5.44,6.178,8,1,3,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
462,-8.003651892999999,45.08574968,2556.192422,95.36008917,-3.7,54.54,4.95,-8.51,8.28,5.957000000000001,48,6,0,0,2,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
463,-0.43384676,36.46910251,2680.3490460000003,78.05244232,-3.47,54.7,5.31,3.82,-3.67,5.7989999999999995,54,1,0,0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
464,13.95411112,8.066544947999999,2309.2738679999998,84.40876316,-3.59,54.2,5.04,1.83,0.41,6.297000000000001,42,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,-8.437583946,21.29925696,2366.907295,93.88029833,-3.53,54.79,5.26,-8.63,7.69,5.707000000000001,4,6,3,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
466,8.232579048,18.87355783,1966.4814850000002,87.20995284,-3.59,54.58,5.34,-12.83,2.75,5.921,46,1,2,2,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
467,4.011085723,15.74432258,2434.588212,95.77190542,-3.46,54.52,5.47,-7.32,7.79,5.984,39,6,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
468,-15.90061118,19.84912701,2411.9506460000002,94.69781535,-3.5,54.3,4.9,-9.17,9.1,6.2,7,6,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
469,-11.44775159,15.16574515,1610.655118,85.37886218,-3.58,54.81,5.43,-9.95,1.45,5.691,23,1,0,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
470,12.21693539,38.48270968,2424.2819719999998,93.30718420000001,-3.51,54.75,5.27,-9.63,5.92,5.749,2,1,0,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
471,24.89899584,17.53231128,2587.106311,96.19146684,-3.38,54.51,5.4,-7.81,9.02,5.9910000000000005,32,1,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
472,-3.298463813,20.29400148,1487.301552,83.18069397,-3.7,54.57,5.16,-9.32,-0.9,5.928,49,1,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
473,19.20106609,28.58128015,2352.1933480000002,92.75019723,-3.53,54.83,5.69,-6.41,7.69,5.67,39,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
474,24.53822486,13.12987389,2528.994341,85.28808718,-3.55,54.65,5.08,2.08,1.77,5.85,37,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,20.66387212,8.781331717,2598.774863,90.26113032,-3.26,54.48,5.28,-1.28,3.77,6.022,6,1,1,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
476,11.59473228,21.7191159,2547.055435,96.26126292,-3.43,54.39,5.02,-6.08,8.24,6.112,33,6,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
477,-17.24313462,48.29942188,2469.752719,95.93140595,-3.62,54.7,5.03,-7.43,7.72,5.7989999999999995,48,6,3,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
478,-19.52135734,27.93705277,2573.209026,94.10065036,-3.87,54.34,5.01,-8.36,6.65,6.157,56,6,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
479,-6.840767809,21.08517662,1513.540314,85.34004982,-3.28,53.93,5.24,-10.57,4.43,6.568,42,1,3,2,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
480,10.06712381,28.82213351,2445.710765,96.98019742,-3.24,54.62,5.59,-7.73,8.6,5.877000000000001,37,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
481,14.63931908,32.66613841,2558.785172,95.40893475,-3.38,54.28,5.2,-10.79,7.48,6.22,2,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
482,-9.537600592,25.57346816,2495.7961600000003,86.30798432,-3.49,54.31,5.16,2.45,0.33,6.186,28,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483,-1.092842244,33.85316641,1730.231861,84.7290469,-3.35,54.44,5.22,-11.82,3.65,6.059,20,6,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
484,-17.42407554,30.36249725,2376.303407,96.32151458,-3.34,54.42,5.24,-6.8,6.48,6.082999999999999,33,6,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
485,-0.31372026,45.76944844,2346.8608510000004,94.7117427,-3.53,54.41,5.07,-7.42,5.45,6.095,9,6,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
486,13.0464005,32.49583395,2443.7879980000002,93.4989454,-3.53,54.67,5.3,-8.27,10.36,5.831,24,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
487,0.45533826899999996,30.76788972,2562.6990260000002,93.44094243,-3.4,54.48,5.56,-9.95,8.48,6.022,40,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
488,8.84129925,15.02533197,2635.797869,80.31908502,-3.33,54.6,5.22,3.06,-3.35,5.895,14,1,3,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
489,2.749109377,19.4393615,2466.1778170000002,93.65083775,-3.57,54.22,4.88,-9.84,7.36,6.2829999999999995,20,6,0,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
490,-10.55017997,53.13527449,2464.8053609999997,95.56979964,-3.27,53.94,5.4,-4.91,8.47,6.555,32,1,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
491,0.132016335,9.792737094,1437.224158,84.16123885,-3.5,54.55,5.22,-9.51,2.82,5.949,4,6,2,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
492,-13.86060953,25.30874761,2714.5954,79.216813,-3.44,54.57,5.41,5.27,-4.02,5.931,51,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
493,14.66139182,23.11179284,2569.77507,90.68830834,-3.53,54.63,5.19,-4.85,6.27,5.872000000000001,40,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
494,-3.025048518,49.01986678,2630.650717,95.53935429,-3.65,53.99,4.92,-5.92,7.71,6.515,49,1,2,2,3,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
495,-0.74131513,41.88031557,2477.672138,96.56104073,-3.23,53.91,5.26,-6.61,8.92,6.586,8,1,0,0,2,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
496,13.42864414,42.01002608,2446.9854920000002,94.29188622,-3.26,54.37,5.39,-8.81,8.81,6.13,50,6,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
497,2.38873789,15.46582915,2505.507148,96.34699911,-3.51,54.22,5.12,-7.68,6.82,6.284,28,6,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
498,-13.71585387,43.16462078,2553.547514,94.77814015,-3.18,54.8,5.68,-7.5,9.27,5.696000000000001,50,6,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
499,15.80333089,6.716110046,2377.6905890000003,86.3931556,-3.59,54.62,5.08,-0.76,1.22,5.879,39,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,-24.79295835,21.18009676,1457.6297240000001,85.7622315,-3.65,54.38,5.06,-10.54,1.38,6.122999999999999,4,6,3,2,2,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
501,-2.974804428,30.60064064,2363.683411,93.58939151,-3.73,54.49,5.09,-8.15,7.62,6.007000000000001,53,1,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
502,-3.888586648,45.50372358,2522.986426,75.52937614,-3.36,54.91,5.45,5.45,-3.46,5.591,6,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
503,11.61437083,36.74526106,2434.142373,95.68220807,-3.51,54.56,5.21,-7.92,8.21,5.937,54,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
504,-7.475940386,38.08694909,2803.272346,79.59862285,-3.46,54.37,5.45,5.79,-2.74,6.127000000000001,32,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,20.80934561,4.8615096410000005,2353.412476,88.82022485,-3.41,54.38,5.16,1.3,2.96,6.124,32,1,2,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
506,15.44350753,35.48048033,2377.8699100000003,96.53181613,-3.27,54.8,5.38,-6.23,8.4,5.697,39,1,3,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
507,-16.08057903,33.12080944,2437.434828,94.01895394,-3.4,54.32,5.37,-10.32,9.23,6.176,53,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
508,-8.217173588,28.16205817,2525.594068,92.09119045,-3.43,54.67,5.51,-7.91,8.88,5.831,50,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
509,7.467402975,16.22324418,2343.797727,91.85845023,-3.62,54.7,5.18,-7.6,7.8,5.803,16,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
510,-7.412713714,36.29857629,2591.4722920000004,78.22168434,-3.35,54.9,5.56,3.74,-1.5,5.605,40,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
511,-2.628679627,55.25010159,2681.306456,94.90269716,-3.55,54.69,5.09,-6.95,7.33,5.813,14,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
512,-7.307318597,31.67782875,2518.100047,93.70080803,-3.47,54.9,5.58,-9.16,8.03,5.603,40,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
513,-27.33626753,52.41236957,2440.982555,92.74748336,-3.47,54.3,5.38,-9.11,8.4,6.202999999999999,53,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
514,5.842594437000001,16.18745739,2546.193284,93.42622372,-3.45,54.3,5.11,-8.4,8.93,6.202000000000001,20,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
515,6.336331249,14.34212819,2356.53564,92.17988740000001,-3.28,54.62,5.34,-8.7,8.48,5.882999999999999,50,6,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
516,14.85551076,40.09290415,2508.087583,94.28868955,-3.4,54.71,5.25,-7.29,9.12,5.789,53,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
517,6.9104604720000005,19.84985823,2564.598096,95.2225772,-3.44,54.22,5.24,-11.37,6.85,6.277,37,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
518,10.77851632,10.62060156,2269.087266,85.81846501,-3.71,54.42,4.88,0.94,2.06,6.08,49,1,1,2,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
519,-12.921961999999999,40.00784978,2514.9721329999998,88.55130009,-3.91,54.83,4.98,-0.57,3.84,5.667999999999999,39,1,0,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
520,-12.78222997,40.34596079,2496.7382789999997,95.12023329,-3.4,54.1,4.99,-5.28,8.19,6.396,20,6,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
521,-7.917639456,26.92807676,2457.503015,91.56119756,-3.44,54.59,5.33,-0.85,5.32,5.909,32,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
522,9.840869153,24.45526254,2498.86897,95.10992089,-3.48,54.49,5.39,-7.74,10.07,6.011,40,1,0,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
523,-8.829181775,33.54201051,2311.489306,93.22823819999999,-3.44,54.77,5.43,-8.99,7.86,5.734,33,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
524,13.67009404,19.95652751,2604.806791,94.99285203,-3.62,54.49,4.93,-7.99,7.96,6.0120000000000005,49,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
525,-23.95287159,19.55892043,1553.236799,83.65813223,-3.48,54.32,5.26,-8.11,0.62,6.183,24,1,0,2,2,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
526,-26.55522496,34.29409969,2686.144243,81.30920725,-3.61,54.88,5.52,4.18,-2.66,5.6160000000000005,39,6,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
527,10.34457703,33.98024227,2491.017703,95.60228262,-3.49,54.79,5.18,-8.31,8.36,5.712999999999999,9,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
528,1.126259946,10.35385669,1486.200161,82.13016071,-3.52,54.43,5.19,-9.12,1.26,6.0729999999999995,56,6,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
529,-10.21312466,24.24979978,2876.265238,80.35311678,-3.36,54.62,5.5,7.22,-0.94,5.88,42,1,2,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,5.366462969,20.88951157,2509.3902199999998,95.58935796,-3.45,54.44,5.22,-7.64,8.5,6.064,32,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
531,-8.098772591,30.09895322,2394.884698,93.10789717,-3.47,54.73,5.22,-9.93,8.82,5.765,53,1,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
532,8.471897687,31.45173477,2377.12082,94.10955505,-3.49,54.59,5.39,-8.35,7.99,5.91,53,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
533,-14.56820694,25.06522164,2395.759321,93.99025099,-3.55,54.71,5.45,-8.2,8.39,5.7860000000000005,39,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
534,8.929244678,4.719006951,1471.9774519999999,82.35123738,-3.58,54.53,5.18,-9.97,2.71,5.971,49,1,0,2,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
535,9.852144649,35.13563355,2583.103537,93.99973429,-3.65,54.72,5.34,-8.59,9.54,5.7829999999999995,46,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
536,2.59398513,44.48715144,2463.458291,92.87821012,-3.45,54.72,5.48,-6.54,7.65,5.7829999999999995,4,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,16.917355999999998,26.43582645,2619.8643079999997,96.38952273,-3.45,54.29,4.9,-9.31,7.18,6.212000000000001,9,6,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
538,1.6776545409999999,18.50568288,1439.808639,85.22964563,-3.51,54.42,5.06,-5.78,5.09,6.082999999999999,49,6,1,1,2,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
539,-15.86569202,22.47747114,2746.979865,79.43994744,-3.43,54.77,5.4,6.22,-3.65,5.732,4,6,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,-15.10877925,23.99026194,1560.547052,85.25969112,-3.56,54.12,5.23,-8.56,1.6,6.381,54,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
541,16.47777093,31.77391592,2504.180259,88.85979873,-3.45,54.51,5.32,0.36,2.36,5.9879999999999995,39,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
542,8.354550198,18.93536058,2325.342787,94.36938635,-3.45,54.62,5.35,-5.8,6.22,5.8839999999999995,4,6,0,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,17.1574195,10.35558301,2867.1097440000003,78.83691945,-3.49,54.74,5.31,6.64,-3.71,5.763999999999999,4,6,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
