,x,z,spin_rate,release_velo,release_x,release_y,release_z,pfx_x,pfx_z,extension,ump,catcherid,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,pitch_type_CB,pitch_type_CH,pitch_type_FF,pitch_type_FT,pitch_type_SL
39,4.511770102,33.58424138,2433.8764579999997,95.07920145,-1.86,54.47,5.99,-6.8,10.27,6.032,53,7,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,2.603034686,45.25193534,2559.230067,97.96268742,-2.17,54.61,5.84,-6.56,11.37,5.891,24,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,-12.98447646,33.26423303,2710.626706,84.12730305,-2.24,54.77,5.74,6.55,-6.78,5.727,3,2,0,0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,3.4456849430000003,18.44204746,2862.547845,84.13137168,-1.93,54.5,5.96,4.4,-8.22,6.002000000000001,34,2,2,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,-14.19556644,52.09199748,2789.219729,80.62137181,-2.33,54.67,5.74,6.74,-8.45,5.829,20,3,0,0,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,18.22867224,14.67428425,2419.7335359999997,90.21694507,-1.81,54.6,5.86,1.77,2.29,5.902,42,2,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,4.332952403,28.99219041,2610.495234,98.12127038,-1.98,54.37,5.87,-8.16,10.3,6.132999999999999,21,3,2,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,-4.499744218,35.29059795,2513.713449,97.0380895,-2.04,54.41,5.84,-8.04,9.09,6.093,31,3,1,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,13.55033027,22.16320529,2686.030193,90.39028359999999,-2.0,54.45,5.91,1.94,3.94,6.0520000000000005,39,3,2,2,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48,10.66802236,33.66117199,2549.9217510000003,97.28150829,-2.13,54.33,5.89,-7.02,10.06,6.17,24,3,0,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
49,-5.760217967999999,25.824785600000002,2493.64445,95.92951281,-1.91,54.33,5.93,-7.17,11.24,6.167000000000001,42,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,7.5939517720000005,45.52802433,2451.518785,95.52746498,-1.71,54.14,5.94,-7.27,10.29,6.359,42,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,18.46602609,18.16882195,2617.018118,89.12920918,-2.0,54.89,5.81,1.31,3.58,5.614,43,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,9.010248143,11.65314626,1778.5996010000001,90.25018829,-2.11,54.03,5.53,-10.0,8.72,6.472,25,7,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,-7.486721177000001,45.76843877,2414.9454760000003,95.47138212,-1.89,54.06,5.91,-7.0,10.47,6.445,10,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,8.01348675,32.68972395,2616.607207,97.56727529,-1.81,54.4,5.94,-7.4,11.53,6.104,5,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,-9.61231622,43.11936101,2471.934162,95.84079171,-2.38,54.36,5.8,-8.71,10.53,6.144,20,3,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,-2.617147142,13.35910236,2571.014767,88.51854936,-2.34,54.52,5.96,-0.17,4.6,5.978,14,7,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,-12.03558433,41.66423588,2838.793307,81.91841656,-1.87,54.59,5.99,5.14,-7.58,5.914,42,2,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,-1.4631343719999998,52.04219358,2528.1192730000002,97.50094665,-1.94,54.21,5.66,-6.02,9.55,6.292000000000001,47,9,0,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,-10.28674539,8.206456939,2258.607614,87.87980123,-2.04,54.18,5.68,-10.45,9.5,6.32,18,2,1,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,-4.512222188,16.82119571,2566.575227,97.80084553,-1.97,54.26,5.69,-5.4,10.62,6.237,49,2,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,-6.526998371,19.28163048,2388.33368,96.05059982,-2.1,54.33,5.8,-9.0,9.62,6.165,21,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,0.575024456,31.94430407,2587.078604,96.55097122,-2.04,54.12,5.89,-6.47,11.39,6.38,27,3,2,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
63,6.788651379,23.13414346,2602.380611,97.82992011,-2.12,54.4,6.05,-8.78,12.25,6.096,43,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,-8.342307102000001,43.238136100000006,2593.867485,95.85121071,-2.11,54.36,5.96,-7.27,9.99,6.138999999999999,42,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,11.80659345,14.47196518,2643.476753,87.29902649,-2.0,54.65,5.86,2.82,2.12,5.854,14,7,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,2.532780216,41.4277599,2589.434238,88.00902597,-1.95,54.62,5.9,2.57,0.77,5.877999999999999,38,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,-9.552153124,46.33237937,2437.7633100000003,94.07012179,-2.05,54.01,5.98,-6.6,11.02,6.495,15,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,1.369372426,28.51287841,2952.038341,80.70180108,-1.89,54.76,5.94,6.85,-8.26,5.7379999999999995,42,9,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,-6.190986644,34.30988183,2494.466038,97.03806529,-2.03,54.35,5.96,-6.9,10.44,6.148,21,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,18.20314084,6.479538855,2584.826445,91.29742958,-1.7,54.28,5.9,1.13,5.18,6.22,1,3,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,-14.62791936,47.29027202,2952.631737,85.01727817,-2.02,55.0,5.86,7.51,-5.63,5.495,42,2,2,1,2,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
72,-4.441431818,35.45766488,2566.222664,97.78148897,-1.93,54.49,5.87,-7.85,11.63,6.01,43,2,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,9.591777236,43.51014515,2656.263345,96.32261668,-1.96,54.45,5.8,-8.67,11.43,6.045,3,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,6.108220871,9.973475694,2957.930705,82.17933667,-2.14,55.16,5.84,6.41,-8.46,5.337999999999999,30,7,2,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,8.211263682,26.30415049,2667.768248,89.79084106,-1.94,54.63,5.9,2.28,3.4,5.871,25,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,7.884027712999999,34.0686201,2759.120459,88.68147813,-2.23,54.49,5.86,2.32,1.21,6.007000000000001,52,3,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
77,0.743540322,24.31126576,2835.8084519999998,81.22660556,-2.07,54.51,6.05,7.28,-6.1,5.9879999999999995,52,3,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,-20.31759274,29.60277939,2485.683424,96.9395324,-2.37,54.1,5.76,-7.63,10.52,6.399,24,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,-1.043361727,28.69053713,2390.747695,95.95836115,-1.95,54.45,6.12,-7.02,11.5,6.0489999999999995,53,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,9.346341828,31.93058369,2544.153124,95.48013385,-1.93,53.78,5.81,-7.69,13.16,6.724,14,7,0,0,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
81,10.29940659,0.130910057,2614.318254,88.92236849,-1.91,54.78,5.88,2.38,2.68,5.716,43,2,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,16.02857326,-7.597609377,2809.656382,80.67039009999999,-2.19,55.0,6.0,5.53,-6.82,5.501,30,7,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,-0.276303862,57.59750352,2456.837279,95.12795581,-2.07,53.9,6.04,-6.41,10.19,6.605,41,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84,4.954553628999999,36.93513451,2654.2663030000003,96.1321884,-1.82,54.45,5.88,-7.28,10.15,6.0520000000000005,49,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85,12.45762669,9.864113752,2594.931559,88.89981977,-2.2,54.17,5.66,1.25,3.11,6.325,3,2,0,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
86,-8.962648023,12.2992495,1592.013555,87.77788187,-2.3,54.57,5.6,-8.95,6.13,5.934,30,7,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87,4.6920837419999994,21.04637151,1813.8890649999998,88.06978734,-1.74,53.48,5.68,-8.52,7.54,7.018,1,3,0,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88,1.85732316,51.66941813,2535.145363,97.62132644,-1.78,54.23,5.93,-6.26,10.15,6.27,18,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,5.616514199,19.569565100000002,2583.512361,99.29707093,-1.95,54.27,5.66,-8.29,11.49,6.231,3,2,2,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90,8.769070053,12.90087156,1965.7687440000002,89.52917366,-1.98,53.84,5.45,-10.86,6.65,6.662999999999999,3,2,1,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91,9.323399824,33.79037102,2516.3547280000003,97.42826199,-1.82,54.32,5.95,-7.05,11.61,6.175,26,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,13.79003428,20.53053305,2558.1832059999997,95.48854469,-1.83,54.1,5.89,-7.77,11.64,6.403,1,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,5.987118525,53.68782029,2375.646293,97.52201775,-2.0,54.12,5.97,-5.34,9.56,6.376,53,7,2,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,-1.223061652,15.50304881,2118.995609,89.24162713,-2.03,54.04,5.56,-9.78,7.75,6.46,43,2,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95,7.557756378,24.5491807,1658.403926,88.68804319,-2.27,54.02,5.67,-8.33,6.96,6.48,17,7,3,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,15.51767553,37.71532046,2737.012265,89.28834303,-1.61,54.57,5.72,2.81,2.22,5.9270000000000005,36,2,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,-8.234837313,37.87187403,2497.547474,97.51983937,-1.88,54.24,5.74,-5.38,8.75,6.26,52,3,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,4.501404984,58.78794577,2549.480621,96.11054326,-2.17,54.23,5.89,-7.01,9.98,6.271,20,3,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,14.6143821,32.97399831,2599.502465,88.10086779,-2.04,54.49,5.96,2.25,1.11,6.007000000000001,1,2,1,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
100,-13.56078174,10.511768199999999,2486.635038,97.56173327,-1.99,54.41,5.99,-7.65,11.0,6.09,31,3,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,16.82450092,38.231040899999996,2510.943079,98.61015556,-1.81,53.95,5.73,-6.56,10.37,6.546,52,3,1,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,12.36027846,21.71052179,2965.487498,81.03023470000001,-1.84,54.46,5.93,7.29,-5.12,6.042000000000001,21,3,1,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,9.924174062,19.53509153,2896.872384,83.86989689,-2.21,54.73,5.97,6.51,-8.34,5.771,41,3,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,-0.433626736,21.38477753,2388.9051449999997,93.77069794,-1.79,54.0,6.04,-7.4,10.89,6.499,15,3,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,3.181069995,29.10139411,2507.325167,97.67801591,-1.81,53.76,5.95,-6.69,11.5,6.744,10,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
106,15.82994984,39.75472243,2559.11284,98.18872689,-1.88,54.02,5.8,-6.32,10.44,6.484,4,3,0,1,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,6.901905157000001,32.46034331,2783.083391,89.06125694,-1.93,54.46,5.94,3.52,2.68,6.041,10,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,-2.868911611,41.90364819,2881.007366,83.63942061,-1.95,54.84,5.85,4.0,-7.79,5.6610000000000005,5,2,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,16.21414944,36.40928055,2493.600719,97.92026396,-1.84,54.4,6.03,-7.81,10.2,6.098,31,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,-9.670022323,26.06480497,2908.950253,81.87998005,-2.17,54.78,5.76,8.55,-7.14,5.72,25,7,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111,0.826320587,27.780722100000002,2600.691984,96.09960575,-1.79,54.21,5.83,-5.95,11.72,6.2860000000000005,47,9,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,9.334114463999999,38.25554881,2493.0120629999997,97.08251593,-1.99,54.41,6.02,-7.03,10.78,6.087999999999999,53,7,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,9.047253727000001,5.028284413,2873.276708,80.65825926,-1.9,54.96,5.9,4.39,-7.81,5.5360000000000005,42,9,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,4.462071746,18.96109318,2554.545572,97.00877779,-1.94,54.39,5.84,-8.13,10.86,6.106,42,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,0.432374517,41.98810335,2667.1688710000003,87.3802456,-1.82,54.94,5.67,3.17,1.61,5.56,36,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,5.460109986,16.12874771,2797.145775,79.20155029,-1.97,54.78,6.08,5.7,-6.93,5.718999999999999,15,3,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
117,-4.776870015,40.13774316,2886.3262210000003,82.74111838,-1.98,54.9,5.87,7.36,-5.73,5.597,26,2,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,11.53083115,21.10797129,2530.496573,98.73147308,-1.91,53.87,5.89,-7.26,11.44,6.632000000000001,10,2,1,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,13.26067488,42.49067076,2600.941808,99.33011821,-2.17,54.36,5.93,-8.33,11.51,6.1370000000000005,27,3,3,1,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
120,17.56839001,34.35521584,2606.580464,88.91123259999999,-1.89,54.57,5.86,2.59,1.52,5.932,19,2,1,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,-9.455910695,47.92866142,2549.143136,99.07057952,-2.12,53.89,5.81,-7.06,10.82,6.61,10,2,1,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,12.3269739,9.673930671,2511.456821,97.89828163,-1.68,54.05,5.95,-5.6,12.22,6.454,10,2,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,13.34455185,36.82719854,2513.557542,93.50713337,-1.94,54.52,5.88,-7.13,10.46,5.979,30,7,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,3.8030185960000003,33.91331629999999,2608.50585,98.21255140000001,-1.87,54.07,5.9,-8.02,10.24,6.433,56,2,0,2,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
125,-4.413549995,20.00283654,1800.4248469999998,88.45209034,-2.26,54.01,5.53,-8.44,10.19,6.492999999999999,14,7,1,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
126,-18.98222041,16.75220537,2164.080646,89.18041013,-2.2,54.19,5.48,-10.14,6.56,6.313,5,2,0,2,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127,8.939382065,48.59806793,2482.764291,95.59044918,-2.27,54.25,5.73,-7.68,10.03,6.247999999999999,20,3,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128,30.68493412,-2.182420117,2673.280068,92.03886324,-2.02,54.16,5.82,0.92,4.17,6.34,34,2,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129,-3.5020589999999996,55.965619700000005,2433.62212,96.43097366,-2.16,54.52,6.01,-6.38,10.61,5.984,24,3,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,0.803290805,34.11821798,2822.471496,82.43772605,-1.99,54.88,5.88,5.88,-6.42,5.619,31,3,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131,10.02171711,50.1101599,2316.558075,96.19949322,-1.82,54.47,6.0,-7.14,10.46,6.0329999999999995,1,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,9.636537301,36.8893361,2721.54395,91.74996373,-2.1,54.35,5.7,1.6,3.25,6.154,1,2,3,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,8.914682337,29.5064835,2494.2490390000003,88.97918759999999,-1.92,54.61,5.83,1.32,0.25,5.891,39,3,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,-2.043584272,51.36855505,2486.8559010000004,98.39144723,-2.14,54.25,5.73,-8.17,7.05,6.252000000000001,4,3,0,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
135,17.62682762,14.86740558,2913.962204,91.3218098,-1.91,54.43,5.73,2.1,2.89,6.072,47,9,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,-5.089092674,33.40932742,2840.241292,79.19160936,-1.94,54.85,5.84,9.14,-8.07,5.646,53,7,0,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,5.821175762999999,36.23138403,2974.921425,82.55814807,-2.0,54.93,5.84,4.36,-8.4,5.569,39,3,0,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
