,x,z,spin_rate,release_velo,release_x,release_y,release_z,pfx_x,pfx_z,extension,ump,catcherid,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,pitch_type_CB,pitch_type_CH,pitch_type_FF,pitch_type_FT,pitch_type_SL
656,-6.924922557,38.56984884,2434.395639,93.47012588,-1.54,53.36,5.41,0.5,4.05,7.1370000000000005,42,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,20.75003781,5.570571867000001,2382.5121289999997,93.78875723,-1.28,53.98,5.67,1.93,4.35,6.516,45,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,11.27898577,16.23555381,1676.704539,88.01001818,-0.81,53.63,5.64,-8.77,2.01,6.865,35,4,1,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
659,-16.09109957,29.44923271,2441.5733210000003,96.52714146,-1.6,53.66,5.63,-6.54,9.15,6.8420000000000005,41,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
660,7.294198188999999,15.81646241,2517.518353,97.40245224,-0.88,53.87,5.62,-5.18,10.35,6.631,41,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
661,-8.616650411,29.32703237,1655.6929539999999,91.70334411,-0.86,53.65,5.64,-7.92,4.36,6.854,13,10,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
662,12.21604632,33.40711423,2510.1126440000003,98.41231002,-1.29,53.58,5.69,-3.51,10.4,6.917000000000001,50,10,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
663,-18.79159839,41.5892021,2403.522659,96.53689019,-1.25,53.71,5.61,-3.11,9.04,6.789,37,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
664,-22.70567569,36.45697716,2342.634297,96.8401304,-1.54,53.72,5.58,-3.67,9.96,6.7829999999999995,28,10,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
665,-7.4285184829999995,19.56008621,1595.733573,90.93859812,-0.74,53.27,5.63,-7.79,2.03,7.228,49,4,0,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
666,-9.972006575,25.69199758,2539.519214,98.61091923,-0.76,53.72,5.68,-3.05,11.15,6.781000000000001,29,4,0,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
667,15.9857745,36.89901278,2568.6130989999997,98.49912334,-1.3,53.66,5.5,-1.88,9.13,6.8389999999999995,6,4,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
668,14.56872791,18.28688749,2355.176234,92.16961949,-1.46,53.55,5.72,1.9,2.58,6.946000000000001,50,10,0,2,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
669,-17.53382733,29.18352476,2580.138689,93.1470259,-1.65,53.82,5.63,1.29,3.39,6.676,46,10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
670,-14.55668791,55.79906426,1726.655962,90.77265795,-1.04,53.32,5.47,-6.29,1.1,7.1770000000000005,43,10,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
671,13.01844736,36.94831507,2415.411273,96.67020587,-1.05,53.85,5.74,-3.93,12.06,6.653,20,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
672,-10.40437096,52.34487272,2420.363841,94.80134166,-1.62,53.56,5.77,-4.11,8.96,6.943,12,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
673,-0.5539499370000001,49.83795184,2416.622988,96.98178068,-0.85,53.44,5.7,-3.1,10.13,7.057,25,4,3,1,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
674,0.925497494,40.71722122,2275.066231,96.85776239,-1.39,53.51,5.71,-2.45,10.28,6.985,46,10,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
675,-3.9823870610000003,3.358619309,1519.023128,90.15967926,-1.43,53.74,5.37,-7.26,2.43,6.76,6,4,0,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
676,-0.21735176399999998,42.23021167,2270.39141,90.25108605,-1.08,53.91,5.67,-0.44,4.44,6.5889999999999995,35,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,6.791313217999999,51.4690681,2380.878139,97.59085545,-0.82,53.9,5.71,-3.35,8.11,6.595,49,4,0,2,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
678,-11.35180424,35.68678882,2370.40929,97.32253396,-1.08,53.8,5.6,-5.83,8.37,6.7010000000000005,25,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
679,-2.4364152619999997,22.47718737,2382.034843,94.39938558,-1.12,54.06,5.71,-5.17,10.07,6.438,11,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
680,13.60896163,35.64983385,2380.672194,97.80830362,-0.84,53.74,5.7,-3.47,7.85,6.757999999999999,53,4,2,2,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
681,10.89697598,24.11966561,2348.0170329999996,98.75044842,-1.0,53.74,5.71,-4.22,9.97,6.756,56,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
682,13.24822632,13.55976173,2357.392666,92.51120336,-1.02,53.56,5.61,2.05,5.05,6.942,25,4,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,2.086800808,33.86388892,2429.882213,94.78973847,-0.93,53.97,5.68,0.17,4.14,6.534,55,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,6.898407442000001,14.25855307,2130.1127739999997,91.12988766,-1.4,53.83,5.62,-9.43,4.38,6.672000000000001,17,10,0,2,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
685,2.784877931,48.24958794,2371.6177780000003,96.27209957,-0.68,53.42,5.66,-3.61,9.26,7.081,55,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
686,4.165169887,32.62452222,1970.154165,92.69192389,-1.09,53.48,5.36,-10.11,0.86,7.018,43,10,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
687,-14.91260849,60.60055129999999,2306.4101530000003,95.88982672,-1.32,53.54,5.56,-4.52,8.13,6.962999999999999,11,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
688,14.47571082,36.33371993,2242.2316920000003,94.16773033,-1.36,53.59,5.45,-3.87,9.51,6.909,20,4,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
689,2.6378568959999997,42.04723846,2455.4300980000003,97.41243068,-1.56,53.68,5.73,-4.63,10.99,6.822,28,10,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
690,9.096801357,26.11415813,2330.367655,96.89312391,-1.06,53.59,5.46,-3.77,8.28,6.906000000000001,43,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
691,-5.975422642000001,51.71731278,2297.6248149999997,97.49972259,-1.0,54.01,5.6,-4.04,7.8,6.492999999999999,55,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
692,10.61672676,12.88841998,2404.989579,92.76321271,-1.44,53.72,5.66,1.12,5.73,6.781000000000001,28,10,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,-8.64958152,28.09341292,2797.182148,83.74157012,-1.22,54.32,5.69,3.68,-3.42,6.182,37,10,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
694,7.8361868470000005,29.698852600000002,2316.928975,95.89966878,-0.97,53.21,5.71,-2.03,9.43,7.295,53,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
695,17.73842361,30.457442800000003,2621.984754,91.86125532,-1.19,54.09,5.66,1.97,5.73,6.406000000000001,11,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,-3.925865827,19.53499578,2411.525612,98.00996389,-1.02,53.82,5.71,-4.4,11.39,6.678999999999999,13,10,0,0,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
697,8.709836624,28.09366277,2396.7251420000002,97.91234662,-1.27,53.69,5.62,-4.97,10.67,6.812,28,10,0,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
698,15.011156699999997,8.218104578,2463.5658329999997,92.68046493,-1.19,53.51,5.55,1.16,5.23,6.985,11,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,13.09160334,14.99978611,2361.70546,98.40032579,-1.08,53.75,5.32,-3.77,9.38,6.746,43,10,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700,-11.83016725,26.7718229,1630.672958,89.1804121,-0.84,53.54,5.6,-7.91,3.35,6.962999999999999,23,4,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
701,11.00612137,16.63033189,1590.580385,91.67033289,-0.85,53.73,5.65,-9.68,3.36,6.767,13,10,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
702,16.21174212,22.82456034,2461.449043,93.67029219,-0.8,53.75,5.71,2.13,3.46,6.746,20,4,3,2,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
703,9.862651343,15.8036652,2413.8428519999998,96.9581754,-0.94,53.7,5.6,-5.44,9.5,6.8020000000000005,41,4,0,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
704,1.943842544,40.70229738,2406.7331,91.08739929,-0.97,53.51,5.59,0.82,4.05,6.985,25,4,3,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,-3.513847006,36.61201897,2463.3314739999996,97.43926715,-1.18,54.02,5.61,-3.59,9.57,6.479,29,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
706,22.6439135,14.16210995,2488.039015,91.71756637,-0.98,53.67,5.72,0.98,4.55,6.83,28,10,1,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
707,9.840620152,18.99583768,2331.263868,95.56203672,-1.03,53.83,5.73,-4.74,9.97,6.667000000000001,28,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
708,-4.450515379,2.986662818,1857.848609,91.37082918,-1.5,53.44,5.61,-8.98,2.62,7.058,46,10,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709,15.57643797,20.61490502,2389.999361,96.37949274,-1.29,53.43,5.41,-4.94,9.66,7.07,42,4,1,1,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
710,-21.94879381,37.94444397,2307.638935,97.64026721,-1.31,53.67,5.6,-2.93,10.24,6.827999999999999,11,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
711,-12.80417231,41.48682181,2472.689119,94.67973346,-1.15,53.65,5.69,-4.24,9.22,6.853,41,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
712,9.922708044,8.377039961,1776.8106489999998,91.03127515,-0.9,53.56,5.6,-7.84,4.47,6.943,29,4,1,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713,2.855925173,26.35201236,2548.38587,82.77931425,-1.55,54.1,5.83,2.71,-1.54,6.402,50,10,0,0,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
714,22.91076347,23.95198118,2564.192151,91.83282665,-0.99,53.9,5.8,1.52,2.54,6.601,56,4,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,16.860688,22.47470469,2578.5888489999998,92.51892365,-1.07,54.07,5.72,1.23,4.3,6.433,11,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716,13.75080093,25.23760173,2135.928345,95.91027063,-0.93,53.79,5.71,-4.61,10.12,6.709,35,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
717,9.181047686,-5.064743056,1641.4961349999999,91.3801996,-1.09,53.47,5.58,-7.73,3.48,7.0329999999999995,37,10,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718,15.73216481,12.98324374,2378.315858,92.72974949,-0.95,53.89,5.66,-0.07,4.4,6.606,55,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
719,-8.084415085,46.69328722,2523.279764,98.62944088,-1.16,53.6,5.73,-3.24,8.73,6.898,53,4,2,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
720,-1.96519009,33.93444373,2620.174173,82.99796746,-1.53,54.02,5.83,3.89,-2.16,6.478,50,10,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
721,6.454702782000001,24.99664157,2391.323613,96.74799725,-1.09,53.6,5.77,-5.62,10.99,6.899,28,10,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
722,17.68716904,24.37173849,2502.634723,90.1586964,-1.51,53.81,5.65,1.82,3.95,6.688,20,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,-12.58768773,29.37425141,2399.407286,93.22786792,-0.95,53.96,5.73,2.17,5.14,6.541,13,10,1,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
724,16.72927711,35.22947949,2644.726166,92.31768579,-1.18,54.03,5.67,2.83,3.19,6.468,37,10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,-13.93296069,34.27112759,2386.9838489999997,95.87041177,-1.53,53.65,5.75,-3.09,9.97,6.846,12,4,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
726,-2.9158429569999997,22.84895165,2395.00674,96.28854809,-1.52,53.91,5.64,-4.1,9.05,6.593999999999999,14,10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
727,3.8978948769999997,52.18784879,2339.148589,96.22779972,-1.35,53.34,5.62,-2.94,10.19,7.162000000000001,12,4,0,2,3,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
728,-4.225888608,43.28450474,2451.146687,93.1902063,-1.13,53.93,5.66,3.04,4.03,6.567,13,10,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729,9.684328228,17.4241911,2585.9934120000003,93.36096654,-1.43,53.98,5.5,0.59,4.49,6.524,42,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730,-12.61516249,32.65015227,1681.074301,91.21243267,-1.07,53.75,5.46,-6.54,0.12,6.746,43,10,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
731,13.85038124,7.60558031,2455.856191,92.57009205,-1.1,53.79,5.8,1.0,5.89,6.709,28,10,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,6.586620037,29.34327524,2468.830122,96.43810139,-1.07,53.55,5.64,-3.54,10.44,6.952000000000001,25,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
733,-17.68674229,50.79515776,2413.8949239999997,96.91301635,-0.94,53.5,5.74,-4.23,9.39,7.002999999999999,25,4,0,0,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
734,8.541894895,15.85239724,2514.711969,91.37126246,-1.07,54.09,5.78,0.75,6.24,6.4079999999999995,11,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
735,15.633505300000001,18.19489493,2419.480302,93.32160482,-0.8,53.95,5.66,-0.06,3.8,6.545,55,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,2.1121850330000003,42.02248988,2377.119952,92.48160985,-0.93,53.59,5.63,0.26,4.69,6.907,25,4,1,1,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
737,10.3683212,31.91001392,2426.071258,96.59883079,-0.89,53.77,5.71,-4.35,10.15,6.734,23,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
738,20.58044797,30.69773135,2463.988598,92.62036825,-1.36,53.81,5.66,3.44,4.5,6.692,41,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,-9.492093616,33.01374112,2475.17421,97.0400209,-0.97,53.86,5.69,-4.21,10.13,6.638,49,4,0,0,2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
740,-14.12420583,34.96567413,2258.411707,99.3990488,-1.22,53.94,5.54,-2.41,8.77,6.563,8,10,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
741,14.15727813,35.67569123,2535.548959,92.13899855,-0.87,53.88,5.6,2.07,3.92,6.615,23,4,1,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
742,16.59603262,41.49501956,2524.0421,95.85663115,-1.34,53.58,5.68,-4.59,10.61,6.916,40,5,2,2,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
743,26.72368106,27.56428821,2415.129908,93.12906691,-1.13,53.68,5.62,2.2,2.55,6.824,11,4,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
744,4.3921170510000005,44.84548859,2399.4667719999998,92.80806258,-1.1,53.66,5.6,0.84,3.4,6.837000000000001,25,4,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,-11.81925923,31.45227875,1542.111276,89.68708675,-0.83,53.57,5.63,-7.6,3.63,6.93,55,4,2,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
746,11.44576923,3.362469077,2006.611624,89.65149794,-1.4,53.24,5.51,-11.79,1.92,7.263999999999999,40,5,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
747,4.509485885,28.01877323,1713.196239,90.33696343,-0.73,53.6,5.66,-9.75,1.84,6.896,20,4,3,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
748,-1.656686044,16.92857185,2371.9206050000003,99.37920387,-1.13,53.92,5.58,-3.29,10.07,6.577999999999999,8,10,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
749,12.56134365,27.74378019,2417.733741,91.66061452,-0.76,53.67,5.65,0.83,3.84,6.83,25,4,0,1,3,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
750,-11.37800013,31.09308761,1572.1181470000001,90.02112779999999,-0.98,53.43,5.59,-6.32,2.6,7.068,41,4,2,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
751,-13.80207895,47.48582348,2256.448963,98.19958435,-1.03,53.54,5.67,-3.16,9.21,6.9639999999999995,49,4,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
752,6.624244893999999,11.48428509,1793.3236940000002,91.76011592,-0.78,53.41,5.62,-9.67,1.42,7.091,25,4,2,1,2,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
753,-3.776832222,28.23909173,2375.309456,97.18255408,-1.12,53.5,5.63,-3.65,9.33,6.997999999999999,49,4,0,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
754,-0.216965345,26.78642057,2404.771695,97.60985318,-1.34,53.79,5.61,-2.95,10.91,6.706,14,10,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
755,21.15301771,25.416426,2407.08099,93.42806569,-1.42,53.56,5.61,2.18,4.34,6.939,45,4,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
756,7.945759708,22.69214938,2452.071851,91.16085922,-1.39,53.68,5.6,0.58,4.98,6.825,20,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,10.44013552,16.11609741,1670.334985,91.69141352,-0.76,53.78,5.66,-7.17,3.93,6.724,56,4,2,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
758,24.92575029,9.28744041,2481.2595920000003,91.74247696,-1.0,53.8,5.74,1.2,4.0,6.7,11,4,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,7.151983206000001,17.06391041,2316.5109239999997,96.06063392,-0.99,53.53,5.67,-4.84,9.98,6.971,20,4,0,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
760,23.37284315,25.26082518,2385.3464940000003,96.87077256,-0.9,53.25,5.59,-3.76,8.69,7.252999999999999,55,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
761,8.939448232,27.46798514,2397.682989,98.07051059999999,-0.96,53.77,5.66,-4.71,8.65,6.73,28,10,1,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
762,-17.99966835,22.44045237,1766.6733120000001,92.65217395,-1.36,52.96,5.64,-6.54,6.41,7.54,45,4,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
763,9.296331568,49.77564906,2450.100812,97.44889457,-0.91,53.8,5.66,-3.96,8.29,6.702999999999999,23,4,1,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
764,-19.72917612,28.67740353,2320.605591,96.83789147,-1.08,53.65,5.51,-2.11,10.02,6.848,29,4,0,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
765,16.46499272,21.04749274,2411.290014,92.4176087,-1.34,53.76,5.7,0.77,4.57,6.737,12,4,0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766,2.794588155,20.89573186,2448.6948899999998,95.05972105,-1.53,53.66,5.56,-4.76,11.01,6.836,20,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
767,7.931414795,39.38227986,2286.82843,96.18182149,-1.37,53.51,5.58,-3.85,7.48,6.992000000000001,45,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
768,-17.81972381,47.26752132,1591.207809,87.76188076,-1.12,53.41,5.68,-7.85,3.08,7.093,20,4,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
769,6.203575747,16.03101207,2391.927765,97.36010019999999,-1.32,53.27,5.54,-4.59,8.35,7.235,14,10,0,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
770,-19.52415567,40.46292093,2405.3272690000003,96.56892183,-1.53,53.76,5.48,-4.0,9.62,6.7379999999999995,42,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
771,10.07086269,26.01377273,2502.3390449999997,96.9913848,-1.56,53.64,5.69,-4.72,10.54,6.859,26,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
772,13.61957597,30.46794155,2409.065263,92.35021224,-1.39,53.84,5.55,-0.17,4.46,6.657,20,4,0,0,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
773,-17.13348609,56.28910425,2468.421398,99.15970639,-1.07,53.87,5.62,-2.87,8.85,6.632999999999999,29,4,1,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
774,3.731284502,28.13014041,2586.218162,83.44989237,-1.42,53.47,5.69,3.26,-0.04,7.028,14,10,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
775,0.563900618,33.40752273,2402.125496,95.60808004,-1.41,53.78,5.65,-4.16,11.45,6.7170000000000005,40,5,3,1,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
776,4.969905935,52.70293334,2353.506864,96.32711318,-1.41,53.6,5.41,-3.22,8.25,6.901,42,4,2,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
777,18.01202664,10.71669127,2427.972878,92.29754104,-0.85,53.78,5.77,0.93,4.33,6.718999999999999,49,4,1,1,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
778,14.63784856,25.98095656,2540.574466,97.5605369,-1.39,54.11,5.59,-2.69,9.53,6.394,42,4,2,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
779,-15.19228394,27.67397429,2379.322257,97.16775186,-1.1,53.63,5.64,-4.61,9.47,6.872000000000001,49,4,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
780,8.843686715,48.75429567,2348.162782,96.90062495,-1.19,53.83,5.65,-1.81,8.93,6.67,14,10,1,2,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
781,12.55129846,39.75279444,2441.200555,97.66188281,-0.88,53.67,5.67,-2.88,9.52,6.834,53,4,0,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
782,0.135289007,33.99638809,2372.76087,96.93824072,-1.52,53.81,5.54,-2.49,9.65,6.691,42,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
783,14.03164205,12.69774081,2366.108342,92.54151263,-0.85,53.89,5.7,0.63,4.95,6.607,20,4,0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
784,24.94680926,23.79928334,2484.6759629999997,92.58935217,-1.09,53.89,5.49,0.54,4.21,6.606,11,4,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
785,-11.32640782,27.69350128,2438.4180079999996,96.82835747,-0.96,53.54,5.72,-2.99,10.29,6.959,25,4,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
786,-9.023886072,55.52433216,2269.4190329999997,95.28016078,-1.61,53.64,5.7,-3.07,9.76,6.862,50,10,0,2,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
787,14.25290062,27.03776741,2389.718229,98.84305271,-1.3,52.89,5.62,-3.86,9.7,7.61,45,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
788,7.6688825529999995,42.48035431,2493.985173,97.31030557,-1.38,53.66,5.6,-3.01,9.97,6.845,17,10,1,2,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
789,7.11546991,28.22497847,2267.591665,97.51678516,-1.51,53.86,5.62,-3.11,10.24,6.645,28,10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
790,8.988632857999999,43.75022199,2418.353788,96.83888092,-1.19,53.66,5.65,-3.31,8.94,6.836,37,10,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
791,14.53058755,32.60744259,2484.976266,96.39055577,-1.59,53.61,5.71,-3.71,9.65,6.89,17,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
792,-13.81357656,21.78996479,2284.15411,94.16002223,-1.28,53.95,5.71,-4.04,9.93,6.546,11,4,3,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
793,5.149521034,23.31411539,2603.686733,80.74644092,-1.59,53.88,5.82,3.28,-1.63,6.617000000000001,40,5,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
794,13.3092018,18.10640335,1779.090809,89.32796412,-1.33,53.02,5.58,-9.54,0.37,7.478,46,10,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795,17.45882087,24.89976893,2393.1830170000003,93.24818738,-0.94,53.79,5.63,0.21,5.41,6.705,55,4,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
