,x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,pitch_result,ump,pitcherid,catcherid,all_star,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,result_ball,result_strike,pitch_type_CB,pitch_type_CH,pitch_type_CT,pitch_type_FF,pitch_type_FT,pitch_type_SL
1884,0.543065906,15.59019222,2584.956327,93.71094153,FF,R,-3.46,54.21,4.98,-9.91,9.49,6.294,R,called_strike,7,1,6,before,1,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1885,-11.38711735,25.00938928,1806.5530059999999,84.79177273,CH,R,-3.45,54.44,5.08,-11.95,1.6,6.059,R,called_strike,7,1,6,before,1,2,0,0,,,,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1886,18.4211827,38.28894732,2543.196117,88.83198632,CT,L,-3.62,54.67,4.96,0.64,4.74,5.831,R,ball,7,1,6,before,0,1,1,1,,,,1,0,0.0,0.0,1.0,0.0,0.0,0.0
1887,-4.271794194,34.29942907,1300.245091,83.32025396,CH,R,-3.46,54.12,5.0,-8.81,2.25,6.3839999999999995,R,called_strike,7,1,6,before,0,0,,,,,,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1888,9.563408245,20.30677338,2693.4236760000003,76.90119116,CB,R,-3.29,54.77,5.29,7.74,-2.8,5.729,R,ball,7,1,6,before,0,0,,,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1889,0.803157563,18.03254134,2474.5660420000004,84.49865169,SL,R,-3.53,54.4,5.03,1.57,1.85,6.096,R,ball,7,1,6,before,1,1,,,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1890,-13.05452728,26.24702158,2448.827863,93.61902765,FF,R,-3.49,54.31,4.8,-6.07,8.57,6.192,R,called_strike,7,1,6,before,2,2,,,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1891,-2.124110504,35.48425693,2326.491202,84.07874693,SL,R,-3.53,54.73,5.23,0.79,0.75,5.774,R,called_strike,3,1,6,before,0,0,1,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1892,-6.53911811,13.5337144,1321.913687,81.03938401,CH,L,-3.63,54.47,5.16,-8.55,4.63,6.035,R,ball,3,1,6,before,0,2,1,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1893,21.68190672,20.485513,2604.3807030000003,89.52124457,CT,L,-3.56,54.74,5.01,-1.73,4.06,5.763,R,ball,3,1,6,before,1,2,1,2,,,,1,0,0.0,0.0,1.0,0.0,0.0,0.0
1894,3.2987077989999998,41.63628989,2534.561503,88.9625604,CT,L,-3.62,54.67,5.15,-0.78,5.03,5.831,R,called_strike,3,1,6,before,0,0,1,2,,,,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1895,-5.186349958,20.48196443,2417.95197,95.43939228,FF,L,-3.56,54.69,5.03,-9.49,7.02,5.81,R,ball,3,1,6,before,0,1,1,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1896,-5.051880778,20.39034096,2402.526737,92.92326207,FF,L,-3.54,54.6,5.2,-6.82,7.23,5.899,R,called_strike,3,1,6,before,0,0,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1897,-8.757706187,25.20265394,2480.171142,94.88062773,FF,L,-3.64,54.76,5.24,-8.76,8.7,5.745,R,called_strike,3,1,6,before,0,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1898,12.12012547,16.94290621,2421.53302,92.23048606,FF,R,-3.67,54.63,5.14,-8.95,7.73,5.874,R,ball,3,1,6,before,0,0,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1899,6.744823582,28.52398211,2535.0796609999998,93.78822632,FF,R,-3.64,54.74,5.16,-8.74,7.3,5.757999999999999,R,called_strike,3,1,6,before,1,1,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1900,-17.66264162,33.02257082,1605.0540939999998,82.62219133,CH,L,-3.67,54.46,5.3,-9.57,2.6,6.037000000000001,R,ball,3,1,6,before,0,0,0,0,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1901,14.77095276,16.19106276,2520.460188,95.01007744,FF,L,-3.45,54.26,5.27,-8.85,8.88,6.2379999999999995,R,ball,3,1,6,before,1,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1902,-7.982280696,32.47015743,1580.71426,83.90947750000001,CH,L,-3.59,54.94,5.19,-8.75,1.87,5.565,R,called_strike,3,1,6,before,2,1,0,0,,,,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1903,5.377155711,13.05546214,1707.2982329999998,85.15827762,CH,L,-3.57,54.26,5.17,-10.22,2.11,6.239,R,ball,3,1,6,before,2,1,0,0,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1904,1.571432035,12.59806778,2521.469423,94.36886712,FF,L,-3.46,53.75,5.03,-9.97,7.45,6.75,R,ball,3,1,6,before,3,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1905,12.75276126,21.95883674,2626.007288,94.52667834,FF,R,-3.54,54.64,4.96,-9.07,9.02,5.8629999999999995,R,called_strike,3,1,6,before,0,0,1,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1906,-3.214403696,12.14155828,2574.6884649999997,93.18027039,FF,R,-3.62,54.74,4.99,-10.33,8.33,5.761,R,ball,3,1,6,before,0,1,1,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1907,-11.86732179,37.10443193,2810.122241,76.74019436,CB,L,-3.4,55.11,5.49,4.95,-2.74,5.393,R,ball,3,1,6,before,0,0,0,0,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1908,-22.87410175,19.83676566,2465.383272,94.08096305,FF,L,-3.63,54.76,5.09,-8.58,5.65,5.739,R,ball,3,1,6,before,1,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1909,9.541630225,35.32563703,2456.400885,94.40083566,FF,L,-3.54,54.75,5.05,-8.69,7.2,5.745,R,ball,3,1,6,before,0,2,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1910,3.409707138,7.5004485789999995,1481.403625,83.85797126,CH,L,-3.57,54.61,5.25,-9.91,3.94,5.892,R,ball,3,1,6,before,1,2,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1911,-27.50350754,34.89382996,2428.969803,95.28097772,FF,L,-3.67,54.7,4.97,-7.67,7.83,5.7989999999999995,R,ball,3,1,6,before,2,2,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1912,10.94370595,21.43231017,2504.802098,94.67212527,FF,R,-3.64,54.56,4.96,-9.68,8.01,5.941,R,ball,3,1,6,before,0,0,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1913,-9.278503911,32.16233553,2324.0791489999997,84.13055192,SL,R,-3.68,54.64,5.09,0.81,-0.39,5.8629999999999995,R,called_strike,3,1,6,before,1,1,0,2,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1914,3.2382515589999996,21.56741586,2481.705269,93.42174265,FF,R,-3.53,54.61,5.13,-7.71,8.73,5.893,R,called_strike,3,1,6,before,1,1,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1915,-7.274924587999999,28.5369905,2382.476796,93.00942109,FF,R,-3.67,54.66,5.09,-7.87,7.25,5.8389999999999995,R,called_strike,3,1,6,before,0,0,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1916,-6.994865635,39.39613194,2723.30751,75.70874591,CB,L,-3.57,54.97,5.3,5.94,-4.78,5.528,R,called_strike,3,1,6,before,0,0,1,0,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1917,-14.66247124,24.95872337,2316.825796,92.55288682,FF,L,-3.72,54.69,4.89,-9.56,5.7,5.81,R,called_strike,3,1,6,before,0,1,1,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1918,21.57680632,44.94843317,2388.859172,92.73951342,FF,R,-3.61,54.51,5.0,-5.63,9.34,5.992000000000001,R,ball,3,1,6,before,0,1,1,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1919,12.47723893,24.12082548,2495.027296,93.21995761,FF,R,-3.52,54.52,4.92,-8.27,7.27,5.985,R,ball,3,1,6,before,1,1,1,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1920,4.4047198430000005,20.89111668,2736.7157780000002,75.32698786,CB,R,-3.46,54.92,5.37,6.02,-4.09,5.579,R,called_strike,3,1,6,before,0,0,0,0,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1921,3.021893586,18.71109235,2472.413725,92.67157866,FF,R,-3.65,54.59,4.98,-6.01,7.55,5.905,R,called_strike,3,1,6,before,0,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1922,-3.203777656,2.496815051,1410.326241,82.76778004,CH,R,-3.53,54.66,5.21,-8.26,1.01,5.84,R,ball,3,1,6,before,0,2,0,0,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1923,-2.5073010140000003,14.50698628,1652.9846730000002,83.4883774,CH,L,-3.58,54.47,5.13,-9.56,2.34,6.029,R,ball,3,1,6,before,0,1,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1924,-5.420375923,13.70125839,2321.104331,87.5816672,SL,L,-3.68,54.75,4.98,0.88,2.98,5.745,R,ball,3,1,6,before,1,2,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1925,-10.17810308,21.68514382,2507.8708260000003,94.42011522,FF,L,-3.56,54.73,4.94,-7.33,6.99,5.767,R,called_strike,3,1,6,before,2,2,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1926,-4.235004898,-2.06209862,1394.253457,83.05129452,CH,L,-3.63,54.44,5.05,-8.57,-0.16,6.065,R,ball,3,1,6,before,0,0,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1927,10.61870706,33.23696356,2444.276904,87.63916701,SL,L,-3.57,54.87,5.18,-1.5,3.49,5.63,R,called_strike,3,1,6,before,0,0,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1928,15.06106629,29.55662726,2490.738716,90.8717818,FF,L,-3.45,54.56,5.14,-8.69,6.61,5.943,R,ball,3,1,6,before,0,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1929,-8.231987351,31.35622462,2687.1023,76.97652053,CB,L,-3.23,55.01,5.49,5.8,-3.92,5.489,R,called_strike,3,1,6,before,0,1,0,1,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1930,-14.03020143,29.10002357,2498.849223,94.65064124,FF,L,-3.48,54.42,5.05,-8.05,7.03,6.077000000000001,R,called_strike,3,1,6,before,0,2,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1931,-17.35214878,14.41256222,1476.242465,83.14906481,CH,R,-3.55,54.75,5.12,-9.2,-0.38,5.754,R,ball,3,1,6,before,0,2,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1932,22.13955601,1.334937938,2319.268013,86.73981897,SL,R,-3.34,54.75,5.12,0.55,1.97,5.747999999999999,R,ball,3,1,6,before,1,2,0,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1933,0.242586036,38.88170265,2837.200839,76.49045062,CB,L,-3.27,54.89,5.5,5.69,-3.47,5.609,R,called_strike,3,1,6,before,0,0,0,0,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1934,-26.90630302,23.14929946,1518.4965960000002,83.76074361,CH,L,-3.47,54.77,5.18,-7.85,-0.44,5.729,R,ball,3,1,6,before,0,2,0,0,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1935,-10.23496649,46.46227235,1644.069064,83.78983396,CH,L,-3.4,54.51,5.25,-7.87,0.91,5.9910000000000005,R,ball,3,1,6,before,0,0,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1936,-11.303904199999998,38.58173392,2440.2377690000003,84.60778733,SL,R,-3.47,54.57,5.03,2.64,-0.93,5.926,R,ball,3,1,6,before,0,2,1,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1937,1.439566928,32.71243146,2529.015754,94.17641895,FF,R,-3.62,54.55,4.87,-6.96,7.44,5.9479999999999995,R,called_strike,3,1,6,before,0,0,,,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1938,-9.454800917,32.77313199,2461.7413030000002,84.76978667,SL,R,-3.56,54.7,5.16,1.36,-0.06,5.797999999999999,R,called_strike,9,1,6,before,0,1,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1939,8.627745538,2.302804115,2547.8222379999997,84.89041123,SL,R,-3.52,54.57,5.14,0.47,-0.33,5.934,R,ball,9,1,6,before,0,2,0,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1940,10.34457703,33.98024227,2491.017703,95.60228262,FF,R,-3.49,54.79,5.18,-8.31,8.36,5.712999999999999,R,ball,9,1,6,before,0,0,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1941,-4.4525519760000005,24.71992586,2299.6806469999997,84.81283583,SL,R,-3.54,54.62,5.14,0.33,0.73,5.8839999999999995,R,called_strike,9,1,6,before,0,0,0,2,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1942,-20.61408314,26.56730111,2367.469403,96.11827229,FF,R,-3.51,54.36,5.03,-7.36,7.73,6.138999999999999,R,ball,9,1,6,before,0,1,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1943,14.09977246,29.07711318,2430.092343,95.16783013,FF,R,-3.55,54.41,4.98,-7.31,7.87,6.086,R,ball,9,1,6,before,1,1,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1944,15.76847909,18.01043408,2388.916025,86.93227613,SL,R,-3.46,54.45,5.1,-0.3,1.24,6.05,R,ball,9,1,6,before,2,2,0,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1945,-10.83469748,37.44366378,2554.527626,94.15178749,FF,L,-3.53,54.8,5.25,-10.54,8.0,5.6979999999999995,R,called_strike,9,1,6,before,0,0,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1946,-2.385867844,-2.360330904,1667.6275130000001,86.53340021,CH,L,-3.54,54.67,5.1,-9.31,2.2,5.834,R,ball,9,1,6,before,0,2,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1947,5.711897507000001,39.38297882,2467.399602,95.33161476,FF,R,-3.54,54.59,5.17,-9.29,8.64,5.9079999999999995,R,ball,9,1,6,before,0,0,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1948,-0.31372026,45.76944844,2346.8608510000004,94.7117427,FF,R,-3.53,54.41,5.07,-7.42,5.45,6.095,R,ball,9,1,6,before,1,2,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1949,4.870444647,9.90097634,1472.962573,85.67970471,CH,R,-3.49,54.45,5.09,-9.32,2.71,6.053999999999999,R,ball,9,1,6,before,2,2,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1950,10.59720657,32.33741401,2371.8086550000003,84.89854195,SL,R,-3.51,54.56,5.19,-0.35,1.91,5.943,R,called_strike,9,1,6,before,0,0,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1951,2.9063630160000002,32.02956273,2450.299831,93.53963094,FF,R,-3.45,54.45,5.16,-9.4,7.85,6.051,R,called_strike,9,1,6,before,0,0,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1952,16.06749445,28.09035428,2395.6929649999997,93.99012952,FF,R,-3.56,54.6,5.02,-8.86,7.46,5.898,R,ball,9,1,6,before,0,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1953,9.429797925,5.5064660420000004,1637.807409,85.88997335,CH,R,-3.46,54.02,5.05,-9.39,1.98,6.476,R,ball,9,1,6,before,1,2,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1954,9.767687008,20.13783894,2324.102316,92.54841729,FF,R,-3.5,54.54,5.05,-8.15,8.75,5.959,R,called_strike,9,1,6,before,0,0,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1955,12.91011757,17.85472354,2271.306876,84.87883187,SL,R,-3.53,54.64,5.13,-0.57,2.26,5.857,R,ball,9,1,6,before,0,1,0,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1956,-24.73200197,35.96426767,2658.0053120000002,93.78274377,FF,R,-3.65,54.74,5.02,-8.66,9.06,5.765,R,ball,9,1,6,before,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1957,5.401155046,19.05732324,2663.912271,95.38710728,FF,R,-3.62,54.65,4.97,-11.35,8.7,5.855,R,called_strike,9,1,6,before,1,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1958,-4.765810139,31.83935767,2764.268156,76.35801993,CB,R,-3.32,54.59,5.35,6.08,-4.4,5.909,R,called_strike,9,1,6,before,0,0,0,1,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1959,14.13642479,28.62087637,2433.091415,86.62962396,SL,R,-3.49,54.49,5.05,-0.45,2.57,6.013,R,ball,9,1,6,before,0,1,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1960,10.93181339,26.90112992,2542.3570050000003,95.18933484,FF,R,-3.56,54.31,4.99,-9.88,7.75,6.187,R,called_strike,9,1,6,before,1,1,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1961,9.963344185,30.09621864,2615.041479,96.17954365,FF,R,-3.57,54.73,5.03,-8.41,8.53,5.77,R,called_strike,9,1,6,before,0,0,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1962,18.55479932,37.80063012,2642.341585,97.4903626,FF,R,-3.44,54.62,5.09,-8.79,7.61,5.882999999999999,R,ball,9,1,6,before,0,2,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1963,16.917355999999998,26.43582645,2619.8643079999997,96.38952273,FF,R,-3.45,54.29,4.9,-9.31,7.18,6.212000000000001,R,ball,9,1,6,before,1,2,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1964,7.907379199,28.57208842,2525.197854,92.97764793,FF,R,-3.61,54.52,5.01,-9.18,7.07,5.985,R,called_strike,9,1,6,before,0,0,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1965,-10.82326636,24.98320419,2652.7334079999996,77.35656255,CB,L,-3.39,54.81,5.42,5.43,-2.1,5.688,R,called_strike,9,1,6,before,0,0,0,1,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1966,-3.612538053,38.71025014,2294.739573,84.52035604,SL,R,-3.54,54.59,5.12,1.22,0.63,5.912000000000001,R,called_strike,9,1,6,before,0,0,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1967,-26.10134691,18.27630965,2385.4161289999997,93.5909851,FF,R,-3.83,54.6,4.88,-8.52,8.33,5.902,R,ball,9,1,6,before,0,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1968,6.886579002,21.44511247,1369.412337,83.44964112,CH,R,-3.41,53.98,5.04,-11.74,2.12,6.518,R,ball,9,1,6,before,1,1,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1969,17.36111006,29.99065133,2556.0299019999998,95.52835883,FF,R,-3.51,54.75,5.08,-8.07,8.16,5.754,R,ball,9,1,6,before,2,2,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1970,7.497219831000001,22.06754599,2570.265476,76.50950943,CB,R,-3.21,54.92,5.4,5.79,-1.5,5.585,R,called_strike,9,1,6,before,0,0,0,2,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
1971,1.907349035,18.44431846,2583.999184,93.43214866,FF,R,-3.52,53.84,4.99,-10.4,8.8,6.665,R,called_strike,9,1,6,before,0,0,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1972,8.338172704,18.73120332,2539.227599,85.89212104,SL,R,-3.43,54.42,5.09,0.35,2.36,6.082000000000001,R,called_strike,9,1,6,before,0,2,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1973,5.86743625,24.92348905,2307.876332,82.91877211,SL,R,-3.74,54.74,4.97,0.31,-0.98,5.76,R,called_strike,9,1,6,before,0,0,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1974,2.930453458,24.78111561,2450.707865,94.06173555,FF,R,-3.57,54.35,5.02,-8.58,7.64,6.148,R,called_strike,9,1,6,before,0,1,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1975,5.892138901,0.973913158,2454.054595,84.10243505,SL,R,-3.49,54.51,5.03,-0.18,-0.03,5.99,R,ball,9,1,6,before,0,2,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1976,5.362619018999999,10.52379654,1513.044461,85.15154827,CH,R,-3.5,54.33,4.97,-10.71,1.11,6.175,R,ball,9,1,6,before,0,2,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1977,12.43244541,14.42215886,2442.5508670000004,84.32834115,SL,R,-3.62,54.6,4.98,0.95,1.35,5.9,R,ball,9,1,6,before,0,1,0,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1978,11.80790455,32.05291978,2528.672504,92.74963395,FF,R,-3.58,54.32,4.91,-8.27,8.03,6.183,R,ball,9,1,6,before,1,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1979,-19.5240753,26.92661648,2421.291797,92.33117342,FF,R,-3.57,54.27,4.77,-9.71,7.32,6.234,R,ball,9,1,6,before,0,0,1,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1980,6.217420132000001,23.41091834,2556.107708,94.28946619,FF,R,-3.63,54.3,4.77,-11.47,7.7,6.204,R,ball,9,1,6,before,1,1,1,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1981,21.10997683,14.8423668,2478.283995,83.67016026,SL,R,-3.67,54.4,4.89,0.99,3.05,6.102,R,ball,9,1,6,before,2,1,1,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1982,-10.66854051,25.69328171,2431.692098,91.08236791,FF,R,-3.61,54.5,4.88,-9.38,9.84,6.004,R,called_strike,9,1,6,before,0,1,1,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1983,18.55119827,17.44728842,2336.7927210000003,88.76071852,FF,L,-3.46,54.43,5.03,-7.82,7.42,6.066,R,ball,9,1,6,before,0,0,1,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1984,19.85007237,39.90312735,2490.633293,93.02091414,FF,L,-3.43,54.53,5.15,-8.77,9.1,5.97,R,ball,9,1,6,before,1,1,1,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1985,3.5265801530000003,16.64426314,1710.7332420000002,84.16007844,CH,L,-3.52,54.37,4.96,-11.41,0.99,6.1339999999999995,R,ball,9,1,6,before,2,1,1,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1986,9.073328785,38.08774073,2531.804094,94.19274608,FF,R,-3.51,54.49,5.16,-9.15,7.48,6.007999999999999,R,ball,9,1,6,before,0,0,2,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1987,15.92402222,16.44044361,1356.13789,82.86924833,CH,R,-3.53,54.3,5.01,-11.13,2.16,6.2,R,ball,9,1,6,before,1,1,2,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1988,21.69764345,21.505448899999998,2301.633937,85.36781331,SL,R,-3.56,54.48,4.96,-2.03,2.39,6.017,R,ball,9,1,6,before,2,1,2,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1989,-21.45552792,26.40017222,2618.855995,96.50947777,FF,L,-3.34,55.01,5.65,-8.41,8.43,5.487,R,ball,48,1,6,before,0,2,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1990,-19.08030811,32.71013904,2589.790093,95.8794329,FF,L,-3.38,54.42,5.42,-8.32,9.8,6.075,R,ball,48,1,6,before,1,2,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1991,-21.08556826,34.2717801,1518.687013,85.72124868,CH,L,-3.47,54.68,5.32,-9.17,3.04,5.8229999999999995,R,ball,48,1,6,before,2,2,0,0,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1992,-0.478905349,13.16377066,2485.794773,93.66267429,FF,R,-3.44,54.3,5.19,-10.21,8.57,6.202000000000001,R,ball,48,1,6,before,0,0,1,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1993,14.053943099999998,11.56941312,2386.8836730000003,87.35795793,SL,R,-3.65,54.55,5.05,-0.08,1.79,5.949,R,ball,48,1,6,before,0,1,2,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1994,-11.43464975,30.565079700000002,2348.63047,94.91219292,FF,R,-3.57,54.51,5.17,-9.13,6.46,5.994,R,called_strike,48,1,6,before,0,0,,,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1995,16.62293606,32.13487393,2590.247577,94.8492703,FF,R,-3.46,54.69,5.36,-9.04,9.65,5.811,R,ball,48,1,6,before,0,0,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1996,-16.87458867,24.05087615,1588.5798539999998,84.83951084,CH,R,-3.65,54.75,5.23,-10.36,2.37,5.749,R,ball,48,1,6,before,1,1,0,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
1997,2.184857305,28.29787731,2464.101994,86.43067546,SL,R,-3.63,54.54,5.13,-0.6,0.8,5.957999999999999,R,called_strike,48,1,6,before,2,1,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1998,25.47432996,15.75419254,2338.886263,87.76288224,SL,R,-3.54,54.44,5.13,-0.16,2.77,6.059,R,ball,48,1,6,before,2,1,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
1999,0.621541958,18.58948586,2422.185363,94.37357225,FF,R,-3.53,54.55,5.26,-8.87,7.44,5.9479999999999995,R,called_strike,48,1,6,before,0,0,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
2000,-16.59654276,55.49928587,2532.341863,90.16161177,FF,L,-3.6,54.78,5.27,-3.81,2.93,5.715,R,ball,48,1,6,before,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
2001,-12.52577075,31.97111537,1377.2929199999999,83.77011293,CH,L,-3.56,54.31,5.18,-10.22,1.28,6.192,R,called_strike,48,1,6,before,1,1,0,0,,,,0,1,0.0,1.0,0.0,0.0,0.0,0.0
2002,-17.37586311,31.21252874,2802.5935649999997,79.62206264,CB,L,-3.44,54.91,5.5,7.06,-3.83,5.586,R,ball,48,1,6,before,1,1,0,0,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
2003,-11.55466099,30.45675988,2435.165854,90.72014361,FF,L,-3.71,54.33,5.01,-1.45,3.97,6.17,R,called_strike,48,1,6,before,2,2,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
2004,-0.094493866,37.35499797,2260.923239,86.36009973,SL,R,-3.7,54.5,5.09,0.38,1.35,5.997000000000001,R,called_strike,48,1,6,before,0,1,0,2,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
