,x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,pitch_result,ump,pitcherid,catcherid,all_star,ball_count,strike_count,baserunner_count,out_count,baserunner_on_first,baserunner_on_second,baserunner_on_third,result_ball,result_strike,pitch_type_CB,pitch_type_CH,pitch_type_CT,pitch_type_FF,pitch_type_FT,pitch_type_SL
30,-7.476585846,27.84007377,2293.470655,89.06960299,CH,L,-2.09,54.02,5.59,-9.95,8.96,6.481,R,called_strike,5,2,2,after,0,0,0,2,,,,0,1,0.0,1.0,0.0,0.0,0.0,0.0
31,-18.98222041,16.75220537,2164.080646,89.18041013,CH,L,-2.2,54.19,5.48,-10.14,6.56,6.313,R,ball,5,2,2,after,0,2,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
32,9.012704925,9.734601989,2598.776002,88.74105717,SL,R,-1.91,54.49,6.04,1.2,5.4,6.013999999999999,R,ball,5,2,2,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
33,12.55117747,23.46021842,2595.388617,87.95075458,SL,R,-1.88,54.74,5.98,1.58,3.9,5.757000000000001,R,ball,5,2,2,after,1,1,0,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
34,8.037830912,25.33339496,2574.125523,97.91051547,FF,R,-1.91,54.39,5.8,-8.0,11.72,6.114,R,called_strike,5,2,2,after,2,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
35,10.65833881,29.733859600000002,2755.426359,90.69255837,SL,R,-2.03,54.56,5.94,2.45,2.47,5.944,R,called_strike,5,2,2,after,2,2,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
36,-16.10324286,46.00820170000001,2608.893873,97.17262209999998,FF,L,-2.05,54.49,5.82,-8.51,10.45,6.013999999999999,R,ball,5,2,2,after,0,0,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
37,3.458499822,44.39929155,2569.338643,98.26230677,FF,L,-1.98,54.15,5.85,-7.92,9.68,6.35,R,ball,5,2,2,after,1,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
38,4.090323527,49.43778637,2550.995861,98.82707511,FF,L,-1.98,54.15,5.81,-7.53,10.86,6.348,R,ball,5,2,2,after,2,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
39,-6.01143945,24.25266849,2642.1311140000003,89.37082033,SL,L,-2.12,54.78,5.83,1.82,1.09,5.725,R,called_strike,5,2,2,after,3,1,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
40,0.769295317,41.23210619,2571.044691,96.92222817,FF,L,-2.04,54.44,5.84,-8.32,10.27,6.064,R,ball,5,2,2,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
41,-11.72458153,30.50362053,2641.719322,96.75051224,FF,L,-2.05,54.44,5.83,-8.41,11.15,6.055,R,called_strike,5,2,2,after,1,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
42,17.39971204,7.093686339,2672.1545960000003,89.13021874,SL,R,-1.94,54.7,5.98,2.27,1.03,5.8020000000000005,R,ball,5,2,2,after,0,1,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
43,4.2226829960000005,27.27585637,2720.716349,86.87000909,SL,R,-1.81,54.51,5.9,1.2,-1.17,5.994,R,called_strike,5,2,2,after,1,1,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
44,13.91868121,20.96411263,2630.4071480000002,98.26139271,FF,R,-1.78,54.31,5.9,-7.68,12.93,6.186,R,ball,5,2,2,after,1,2,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
45,24.24976552,45.36188707,2550.4386719999998,99.35124504,FF,R,-1.9,54.42,5.88,-7.15,11.87,6.077000000000001,R,ball,5,2,2,after,2,2,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
46,17.31545768,13.64443727,2738.247213,88.81934417,SL,R,-1.88,54.49,5.83,1.79,1.74,6.0120000000000005,R,ball,5,2,2,after,0,0,1,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
47,14.41155903,14.62937304,2733.384591,89.91825574,SL,R,-1.99,54.73,5.77,2.45,-0.5,5.766,R,ball,5,2,2,after,1,1,1,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
48,16.60846314,25.55912412,2740.222315,99.95204731,FF,R,-1.88,54.31,5.86,-9.58,11.08,6.19,R,ball,5,2,2,after,2,2,1,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
49,11.42551438,17.64142582,2769.1061010000003,91.01937051,SL,R,-2.14,54.48,5.87,1.42,0.77,6.019,R,ball,5,2,2,after,3,2,1,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
50,-1.8627786469999998,35.25601695,2643.3122949999997,97.43304851,FF,L,-2.0,54.5,5.94,-7.61,11.3,5.995,R,called_strike,19,2,2,after,0,0,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
51,-13.87248735,30.85222203,2745.908593,98.55984351,FF,L,-2.27,54.23,5.67,-8.69,10.34,6.274,R,ball,19,2,2,after,0,2,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
52,5.8323444989999995,30.20294997,2978.9738230000003,86.07178052,SL,L,-1.99,54.58,5.81,5.75,-5.46,5.921,R,called_strike,19,2,2,after,1,2,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
53,7.750502009,22.80060959,2596.489491,97.12095696,FF,R,-1.84,54.39,5.81,-8.03,11.62,6.112,R,called_strike,19,2,2,after,0,0,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
54,16.29812209,41.41497599,2541.077682,97.09897865,FF,R,-1.94,54.05,5.81,-8.34,10.52,6.452999999999999,R,ball,19,2,2,after,0,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
55,0.491935374,25.15152301,2635.936206,89.10966549,SL,R,-2.1,54.9,5.82,3.78,0.42,5.599,R,called_strike,19,2,2,after,1,1,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
56,-8.485669477,38.86830691,2565.136026,96.87774927,FF,L,-2.01,54.43,5.89,-8.9,10.48,6.071000000000001,R,called_strike,19,2,2,after,0,0,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
57,-11.14560504,13.64340839,2611.576181,97.49173556,FF,L,-2.09,54.51,5.92,-8.66,12.01,5.986000000000001,R,ball,19,2,2,after,0,1,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
58,14.36429785,38.4104492,2614.790149,97.36756805,FF,L,-1.96,54.39,5.91,-8.57,10.95,6.108,R,ball,19,2,2,after,1,1,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
59,14.98969069,1.029793226,2878.022751,86.43842343,CB,L,-2.01,54.34,5.89,1.63,-6.62,6.159,R,ball,19,2,2,after,2,2,0,2,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
60,-2.413617309,45.61059529,2687.7274039999998,98.82006255,FF,L,-1.94,54.29,5.94,-7.94,10.27,6.212000000000001,R,ball,19,2,2,after,3,2,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
61,-5.002360373999999,12.13020951,2586.129713,95.66036629,FF,R,-2.04,54.35,5.78,-9.86,9.46,6.152,R,ball,19,2,2,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
62,3.830692258,46.15152255,2851.27684,82.29954668,CB,L,-2.06,55.2,5.95,5.25,-7.37,5.296,R,ball,19,2,2,after,0,0,0,1,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
63,-4.352673803,18.18069901,2661.709981,97.76706099,FF,L,-2.01,54.34,5.83,-7.6,11.69,6.155,R,ball,19,2,2,after,1,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
64,-3.947142716,38.91696835,2735.999925,83.66026656,CB,L,-2.04,54.87,5.88,5.22,-6.62,5.632999999999999,R,called_strike,19,2,2,after,0,0,0,2,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
65,-22.65581548,34.65464469,2437.119141,96.96891052,FF,L,-2.13,54.08,5.79,-6.33,11.11,6.42,R,ball,19,2,2,after,0,1,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
66,10.28584048,17.13548161,2596.916416,96.66147116,FF,R,-2.05,54.21,5.78,-9.0,9.74,6.289,R,ball,19,2,2,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
67,2.531525325,23.64192714,2065.751014,88.20271327,CH,L,-2.06,54.01,5.54,-10.51,7.19,6.485,R,called_strike,19,2,2,after,0,0,0,1,,,,0,1,0.0,1.0,0.0,0.0,0.0,0.0
68,-15.70835963,41.30345952,2633.904946,97.25940303,FF,L,-2.11,54.3,5.69,-9.23,9.5,6.202999999999999,R,ball,19,2,2,after,0,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
69,2.30277961,34.42830207,2799.775678,84.00795843,CB,R,-1.99,54.78,5.83,4.27,-8.51,5.718999999999999,R,called_strike,19,2,2,after,0,0,0,2,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
70,5.291448648,45.90042376,2523.653338,87.34810011,SL,L,-2.2,54.58,5.87,1.94,6.02,5.922999999999999,R,called_strike,19,2,2,after,0,0,0,0,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
71,-8.06083844,48.05998402,2571.918463,97.18957786,FF,L,-2.18,54.19,5.77,-8.96,10.29,6.31,R,ball,19,2,2,after,0,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
72,7.010484694,42.36986754,2491.737509,96.29183055,FF,L,-1.92,54.28,5.81,-9.02,9.21,6.22,R,ball,19,2,2,after,1,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
73,-13.05763056,36.91121282,2584.5131149999997,96.64867209,FF,L,-2.02,54.16,5.83,-7.96,11.49,6.335,R,ball,19,2,2,after,2,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
74,12.76648211,14.80956305,2515.479412,90.23669145,SL,R,-1.91,54.59,5.86,0.76,4.01,5.909,R,ball,19,2,2,after,0,1,1,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
75,6.274077045,22.78734282,2568.266728,98.53286338,FF,R,-1.95,54.01,5.83,-8.51,11.22,6.486000000000001,R,called_strike,19,2,2,after,1,1,1,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
76,-8.363745919,49.18825047,1970.126573,86.83803395,CH,L,-2.11,54.2,5.69,-10.02,5.08,6.297999999999999,R,ball,19,2,2,after,0,0,1,1,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
77,17.56839001,34.35521584,2606.580464,88.91123259999999,SL,R,-1.89,54.57,5.86,2.59,1.52,5.932,R,ball,19,2,2,after,1,1,1,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
78,-4.11418664,54.70808892,2529.249723,95.93816273,FF,L,-1.87,54.3,5.83,-9.26,10.75,6.1979999999999995,R,ball,19,2,2,after,0,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
79,-12.07233503,25.48735096,2519.2035339999998,96.92975947,FF,L,-2.08,53.94,5.79,-7.35,11.36,6.56,R,called_strike,19,2,2,after,0,0,0,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
80,-18.43291375,46.28340206,2454.964752,95.92856353,FF,L,-2.02,54.15,5.9,-8.0,10.01,6.35,R,ball,19,2,2,after,0,1,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
81,10.48789703,32.03974832,2613.7613079999996,97.61896265,FF,R,-1.85,54.29,5.89,-8.1,10.04,6.206,R,called_strike,19,2,2,after,0,0,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
82,13.00694254,15.94731147,2492.528957,97.31230548,FF,R,-1.76,54.15,5.84,-7.55,12.39,6.352,R,ball,19,2,2,after,0,1,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
83,4.593155884,30.19377323,2520.1937829999997,98.24868763,FF,R,-2.11,54.17,5.64,-9.48,9.22,6.327999999999999,R,called_strike,19,2,2,after,1,2,0,2,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
84,-8.60363749,32.34980413,2528.586299,89.07175773,SL,R,-2.03,54.71,5.88,1.09,-0.23,5.794,R,called_strike,19,2,2,after,0,0,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
85,16.85996518,9.189324148999999,2850.5616219999997,84.72993882,CB,R,-1.72,54.69,5.85,4.2,-6.87,5.81,R,ball,19,2,2,after,0,2,0,1,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
86,22.76484383,32.54316387,2742.276883,99.21032331,FF,R,-1.68,54.18,5.87,-9.95,11.84,6.324,R,ball,19,2,2,after,1,2,0,1,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
87,3.344537588,11.41066887,2195.5511899999997,87.93967186,CH,L,-2.03,53.86,5.64,-10.19,6.75,6.644,R,ball,19,2,2,after,0,1,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
88,7.143040387,30.03460353,2692.251182,89.61999949,SL,L,-1.98,54.48,5.83,2.65,1.33,6.017,R,called_strike,19,2,2,after,1,1,0,2,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
89,-11.31794248,15.74352635,2278.973732,88.86879623,CH,L,-2.1,54.01,5.5,-10.23,7.1,6.487,R,ball,19,2,2,after,1,2,0,2,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0
90,16.54875983,17.76317138,2434.290364,95.00194361,FF,R,-1.78,54.16,5.82,-8.87,10.63,6.3420000000000005,R,ball,19,2,2,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
91,3.831277388,19.43953618,2503.4752359999998,95.49146752,FF,R,-1.81,54.34,5.77,-7.57,11.42,6.159,R,called_strike,19,2,2,after,1,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
92,24.64916753,17.13671431,2580.128329,91.72963618,SL,R,-2.0,54.58,5.73,1.19,3.52,5.917999999999999,R,ball,19,2,2,after,1,2,0,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
93,12.05084433,5.378103707999999,2558.20235,91.09990459,SL,R,-2.09,54.62,5.75,1.48,3.32,5.881,R,ball,19,2,2,after,2,2,0,0,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
94,0.11817328099999999,12.31150588,2524.296926,99.22690169,FF,R,-2.05,54.16,5.62,-9.38,9.46,6.345,R,ball,19,2,2,after,3,2,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
95,-8.014838826,35.92963943,2769.944307,84.10207043,CB,L,-2.02,54.73,5.85,4.58,-7.46,5.767,R,called_strike,19,2,2,after,0,0,1,0,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
96,7.71407154,29.97661014,2629.7139420000003,98.44743659999999,FF,R,-1.99,54.23,5.86,-7.75,11.49,6.267,R,called_strike,19,2,2,after,0,0,1,1,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
97,-17.6880022,52.91747174,2554.5960800000003,95.29180132,FF,L,-1.96,54.31,5.91,-8.6,8.88,6.187,R,ball,19,2,3,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
98,2.985552803,16.02061562,2560.390781,95.46773341,FF,L,-1.86,54.21,5.73,-8.79,10.3,6.287000000000001,R,ball,19,2,3,after,1,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
99,-9.106140848999999,23.1617505,2532.718076,96.08132540000001,FF,L,-2.0,54.37,5.74,-9.56,9.46,6.126,R,called_strike,19,2,3,after,2,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
100,-8.050863036,37.60591162,2878.97872,85.23998855,CB,L,-2.07,54.86,5.78,5.92,-7.75,5.644,R,called_strike,19,2,3,after,0,0,0,1,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
101,18.924592699999998,9.001218869,2587.221237,90.83089094,SL,L,-2.03,54.42,5.72,1.14,3.26,6.077999999999999,R,ball,19,2,3,after,0,2,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
191,3.180183804,40.63174396,2551.397347,95.47932526,FF,R,-2.05,54.49,5.88,-8.22,10.02,6.015,R,called_strike,3,2,2,after,0,0,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
192,22.2834954,18.99693501,2490.91636,95.73800761,FF,R,-2.01,54.52,5.87,-8.58,11.4,5.981,R,ball,3,2,2,after,0,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
193,-9.744288533999999,54.11989789999999,2595.431491,96.09833767,FF,R,-2.22,54.13,5.78,-8.04,11.07,6.375,R,ball,3,2,2,after,1,2,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
194,13.32007698,22.18831292,2618.087483,97.27936658,FF,L,-2.21,54.09,5.78,-9.24,8.71,6.4079999999999995,R,ball,3,2,2,after,0,0,2,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
195,12.731224099999999,30.9495586,2513.545604,96.9099186,FF,R,-2.26,54.29,5.66,-8.62,10.19,6.212000000000001,R,ball,3,2,2,after,0,0,2,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
196,3.166276349,42.74450639,2499.195625,95.28753406,FF,R,-2.21,54.17,5.64,-9.42,8.58,6.334,R,ball,3,2,2,after,2,1,2,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
197,-6.011502125,51.26240479,2547.457515,96.29901575,FF,R,-2.21,54.09,5.7,-7.64,10.89,6.415,R,ball,3,2,2,after,3,1,2,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
198,14.49936663,34.01871702,2588.598733,95.03876977,FF,R,-1.96,53.85,5.8,-8.05,12.63,6.645,R,ball,3,2,2,after,0,0,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
199,4.196980557,36.39737861,2579.157376,96.45922749,FF,R,-1.98,54.32,5.8,-8.76,11.43,6.176,R,called_strike,3,2,2,after,1,1,0,0,,,,0,1,0.0,0.0,0.0,1.0,0.0,0.0
200,9.591777236,43.51014515,2656.263345,96.32261668,FF,R,-1.96,54.45,5.8,-8.67,11.43,6.045,R,ball,3,2,2,after,1,1,0,0,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
201,8.423478033,39.33423438,2449.6551059999997,89.39922665,SL,R,-2.08,54.14,5.86,1.15,3.01,6.3629999999999995,R,called_strike,3,2,2,after,0,0,0,1,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
202,28.92095941,10.02095408,2476.039172,91.19812925,SL,R,-1.95,54.55,5.73,1.14,5.13,5.946000000000001,R,ball,3,2,2,after,0,1,0,1,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
203,7.236591405,39.26528918,2539.772879,98.95912094,FT,L,-2.16,54.47,5.71,-10.08,8.48,6.03,R,called_strike,3,2,2,after,0,1,0,2,,,,0,1,0.0,0.0,0.0,0.0,1.0,0.0
204,26.63876411,15.13162673,2632.897441,91.03888746,SL,L,-2.17,54.34,5.7,1.03,2.27,6.156000000000001,R,ball,3,2,2,after,0,2,0,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
205,12.08332656,18.48051999,2958.87837,84.94001038,CB,L,-2.09,54.76,5.78,4.8,-5.98,5.736000000000001,R,ball,3,2,2,after,1,2,0,2,,,,1,0,1.0,0.0,0.0,0.0,0.0,0.0
206,13.29447423,14.52319406,2496.2856100000004,100.2001018,FF,L,-2.09,53.81,5.73,-7.55,10.54,6.692,R,ball,3,2,2,after,2,2,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
207,11.55835365,14.02875376,2480.580664,99.53655938,FF,L,-2.15,53.98,5.68,-8.78,10.24,6.516,R,ball,3,2,2,after,3,2,0,2,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0
208,15.2751253,20.49269806,2594.398022,89.55023539,SL,R,-2.11,54.39,5.72,1.2,3.95,6.107,R,ball,3,2,2,after,0,0,2,2,,,,1,0,0.0,0.0,0.0,0.0,0.0,1.0
209,-5.112827522,39.13233218,2554.454482,87.69941357,SL,R,-2.2,54.73,5.78,2.51,-0.46,5.77,R,called_strike,3,2,2,after,1,1,2,2,,,,0,1,0.0,0.0,0.0,0.0,0.0,1.0
210,-0.983138808,25.24802729,2769.430073,85.41319777,CB,L,-2.11,54.9,5.78,1.82,-5.78,5.597,R,called_strike,3,2,2,after,0,0,0,0,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
211,0.722928221,31.37015842,2877.348939,84.99366296,CB,L,-2.09,55.07,5.84,5.59,-7.25,5.4270000000000005,R,called_strike,3,2,2,after,0,1,0,0,,,,0,1,1.0,0.0,0.0,0.0,0.0,0.0
